Date,open,high,low,close,volume,Dividends,Stock Splits,bb_middle,bb_upper,bb_lower,rsi,bb_pct,price_below_lower,price_above_upper,price_reversal_up,price_reversal_down,rsi_oversold,rsi_overbought,rsi_rising,rsi_falling,signal,returns,strategy_returns,cumulative_returns
2023-01-03 00:00:00-05:00,122.24386218953632,125.77721249819784,121.70639436944211,124.15485382080078,35528500,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,False,False,False,False,False,0,,,
2023-01-04 00:00:00-05:00,126.7824772261883,128.44464928350433,125.25965543646576,126.77252960205078,32397100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.02108395846551625,0.0,1.0
2023-01-05 00:00:00-05:00,125.53833789766517,127.91713370570422,123.95580002508343,126.34454345703125,25447100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,False,False,False,False,False,0,-0.0033760164474355703,-0.0,1.0
2023-01-06 00:00:00-05:00,128.36501760802327,129.71863861013483,125.44876160115716,129.41009521484375,27584500,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.024263428193518122,0.0,1.0
2023-01-09 00:00:00-05:00,130.54474571400232,132.3263423276313,128.67355973874038,128.8626708984375,26649100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,False,False,False,False,False,0,-0.004230151561958384,-0.0,1.0
2023-01-10 00:00:00-05:00,126.67297359118345,132.814035916678,126.55354137061703,132.36614990234375,28684400,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.027187695082523167,0.0,1.0
2023-01-11 00:00:00-05:00,130.34569271415705,133.22213554460268,129.72859071504672,132.26663208007812,25423000,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,False,False,False,False,False,0,-0.0007518374020778484,-0.0,1.0
2023-01-12 00:00:00-05:00,132.8140453994428,137.03414615767494,131.1419182560742,136.06871032714844,30757700,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.028745558779847302,0.0,1.0
2023-01-13 00:00:00-05:00,134.33686708767706,136.7455132270694,134.20747204800026,136.33743286132812,22423800,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,False,False,False,False,False,0,0.0019749032200981897,0.0,1.0
2023-01-17 00:00:00-05:00,135.54116681172698,136.10850020848943,133.62022780979677,134.7250213623047,21147600,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,True,False,False,False,False,0,-0.011826623585200258,-0.0,1.0
2023-01-18 00:00:00-05:00,135.17290128355762,136.60614855076494,132.17702691752618,132.39599609375,20215500,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,False,True,False,False,False,False,0,-0.017287251061489428,-0.0,1.0
2023-01-19 00:00:00-05:00,131.8685024155259,136.80522683289115,131.520138170728,135.51132202148438,28625200,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.023530363603506688,0.0,1.0
2023-01-20 00:00:00-05:00,135.25256068714705,139.28356580894655,133.9785661816359,138.7162322998047,28688600,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,False,False,False,0,0.02365049820569376,0.0,1.0
2023-01-23 00:00:00-05:00,138.63660481536394,143.085637930656,138.0095703781944,142.5979461669922,27470100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.3837746554949,0.873164689170595,False,False,True,False,False,True,False,False,0,0.027983126436119,0.0,1.0
2023-01-24 00:00:00-05:00,141.0253564004958,144.31982726888674,140.6969025573494,142.4685516357422,21970200,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,82.01111501401712,0.873164689170595,False,False,False,False,False,True,False,True,0,-0.000907408098981155,-0.0,1.0
2023-01-25 00:00:00-05:00,140.55755733281322,142.49840710963068,139.65182237456102,140.83624267578125,26622000,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,75.45943043305198,0.873164689170595,False,False,False,True,False,True,False,True,0,-0.011457328239949827,-0.0,1.0
2023-01-26 00:00:00-05:00,143.72263368935285,146.8180457211265,142.6278027480745,146.60903930664062,25482100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,80.73669719844546,0.873164689170595,False,False,True,False,False,True,True,False,0,0.04098942517338311,0.0,1.0
2023-01-27 00:00:00-05:00,147.5446166242109,152.4713933036214,146.6985978706752,151.0281982421875,35771900,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,81.49649501441033,0.873164689170595,False,False,True,False,False,True,True,False,0,0.030142472499966155,0.0,1.0
2023-01-30 00:00:00-05:00,148.70913006731004,150.4111000524141,146.26066310116065,146.37014770507812,28040100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,72.77905368167097,0.873164689170595,False,False,False,True,False,True,False,True,0,-0.0308422572163628,-0.0,1.0
2023-01-31 00:00:00-05:00,147.2559901010702,149.17694471526661,146.82801444365583,148.27120971679688,29842100,0.0,0.0,136.60567626953124,152.23621927883062,120.97513326023186,71.59459862603896,0.873164689170595,False,False,True,False,False,True,False,True,0,0.01298804463563985,0.0,1.0
