Date,open,high,low,close,volume,Dividends,Stock Splits,bb_middle,bb_upper,bb_lower,rsi,bb_pct,price_below_lower,price_above_upper,price_reversal_up,price_reversal_down,rsi_oversold,rsi_overbought,rsi_rising,rsi_falling,signal,returns,strategy_returns,cumulative_returns
2023-01-03 00:00:00-05:00,128.78263321771394,129.39550245721088,122.74285754273936,123.63251495361328,112117500,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,False,False,False,False,False,0,,,
2023-01-04 00:00:00-05:00,125.4316068972832,127.18126787275598,123.64241229292817,124.90769958496094,89113600,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,True,False,False,False,False,False,0,0.010314314416608905,0.0,1.0
2023-01-05 00:00:00-05:00,125.66884126386319,126.30148488412831,123.32608545003059,123.58309173583984,80962700,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,True,False,False,False,False,0,-0.010604693333737258,-0.0,1.0
2023-01-06 00:00:00-05:00,124.5617315121944,128.79253144434853,123.45460129199294,128.13023376464844,87754700,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,True,False,False,False,False,False,0,0.03679420837381353,0.0,1.0
2023-01-09 00:00:00-05:00,128.97047367930062,131.87668586554148,128.3971379685157,128.65414428710938,70790800,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,False,False,False,False,False,0,0.004088890709613935,0.0,1.0
2023-01-10 00:00:00-05:00,128.76287866678214,129.75138537718297,126.64747490986099,129.22747802734375,63896200,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,False,False,False,False,False,0,0.004456395426756687,0.0,1.0
2023-01-11 00:00:00-05:00,129.74150433319187,131.9755240444425,128.9605906771462,131.9557647705078,69458900,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,True,False,False,False,False,False,0,0.021112280335508604,0.0,1.0
2023-01-12 00:00:00-05:00,132.34127780837738,132.71690008626126,129.92931912019301,131.87667846679688,71379600,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,False,False,False,False,False,0,-0.0005993395123622403,-0.0,1.0
2023-01-13 00:00:00-05:00,130.51251723414498,133.369300530634,130.14677464113623,133.2111358642578,57809700,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,True,False,False,False,False,False,0,0.010118979435753017,0.0,1.0
2023-01-17 00:00:00-05:00,133.28035102906594,135.7120688975574,132.5883994032112,134.37759399414062,63646600,0.0,0.0,134.21844635009765,147.33768479447116,121.09920790572414,89.42974545860216,0.820642695840461,False,False,False,False,False,False,False,False,0,0.008756461104508784,0.0,1.0
