Date,open,high,low,close,volume,Dividends,Stock Splits,bb_middle,bb_upper,bb_lower,rsi,bb_pct,price_below_lower,price_above_upper,price_reversal_up,price_reversal_down,rsi_oversold,rsi_overbought,rsi_rising,rsi_falling,signal,returns,strategy_returns,cumulative_returns
2023-02-09 00:00:00-05:00,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,64622500,0.0,0.0,99.80100021362304,108.6171611301702,90.98483929707588,51.37080871809033,0.41146926850418275,False,False,False,True,False,False,False,True,0,-0.01809100582487666,-0.0,1.011703250716856
2023-02-10 00:00:00-05:00,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,52740100,0.0,0.0,99.91800041198731,108.54096849523603,91.29503232873859,50.12339454771196,0.36617138209525874,False,False,False,False,False,False,False,True,0,-0.006412838631079665,-0.0,1.011703250716856
2023-02-13 00:00:00-05:00,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,52841500,0.0,0.0,99.98900032043457,108.57292981512931,91.40507082573983,54.32795898502792,0.4738465113684398,False,False,True,False,False,False,True,False,0,0.019772567289289666,0.0,1.011703250716856
2023-02-14 00:00:00-05:00,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,56202900,0.0,0.0,100.17150001525879,108.55569526146937,91.7873047690482,53.452050917544625,0.4718814356553955,False,False,False,False,False,False,False,True,0,0.0016073541414833858,0.0,1.011703250716856
2023-02-15 00:00:00-05:00,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,47957600,0.0,0.0,100.45650024414063,108.54878848966426,92.364211998617,52.70044897035029,0.5434675209671319,False,False,True,False,False,False,False,True,0,0.014643999584324163,0.0,1.011703250716856
2023-02-16 00:00:00-05:00,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,56339200,0.0,0.0,100.68000030517578,108.21174788109435,93.14825272925721,44.30521314286831,0.33204437258451824,False,False,False,True,False,False,False,True,0,-0.02975486385196624,-0.0,1.011703250716856
2023-02-17 00:00:00-05:00,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,60029400,0.0,0.0,100.6775001525879,108.21407341558442,93.14092688959137,45.23741139536518,0.2692914881210177,False,False,False,False,False,False,True,False,0,-0.009679109147912035,-0.0,1.011703250716856
2023-02-21 00:00:00-05:00,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,56580400,0.0,0.0,100.5305004119873,108.43222810446956,92.62877271950505,37.858574354714044,0.12346851141213373,False,False,False,True,False,False,False,True,0,-0.02695468312187932,-0.0,1.011703250716856
2023-02-22 00:00:00-05:00,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,59534100,0.0,0.0,100.50400047302246,108.46848944464317,92.53951150140175,36.39535157083426,0.2040613921186802,False,False,True,False,False,False,False,True,0,0.012793392483054111,0.0,1.011703250716856
2023-02-23 00:00:00-05:00,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,48467000,0.0,0.0,100.43600044250488,108.54195092532117,92.33004995968858,17.960254496178294,0.21527085210635935,False,False,False,False,True,False,False,True,0,0.000313172345862478,0.0,1.011703250716856
2023-02-24 00:00:00-05:00,93.52999877929688,94.13999938964844,92.31999969482422,93.5,57053800,0.0,0.0,100.15000038146972,108.82056868888819,91.47943207405126,24.601954880382706,0.11651877099105253,False,False,False,True,True,False,True,False,0,-0.024212061179431754,-0.0,1.011703250716856
2023-02-27 00:00:00-05:00,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,47470300,0.0,0.0,99.72600059509277,108.7868191580429,90.66518203214264,27.267828762151623,0.1707803816281352,False,False,False,False,True,False,True,False,0,0.0027807715104863906,0.0,1.011703250716856
2023-02-28 00:00:00-05:00,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,43959300,0.0,0.0,99.41000061035156,108.78519119291369,90.03481002778943,29.175489327520694,0.22373909587220706,False,False,False,False,True,False,True,False,0,0.005012811540044737,0.0,1.011703250716856
2023-03-01 00:00:00-05:00,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,52299500,0.0,0.0,98.86200065612793,108.59604967585385,89.12795163640202,29.17547756266019,0.15625802409555523,False,False,False,True,True,False,False,True,0,-0.02186145722806776,-0.0,1.011703250716856
2023-03-02 00:00:00-05:00,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,55509400,0.0,0.0,98.21100044250488,107.91586100795995,88.50613987704982,32.186596651253666,0.18670321700795225,False,False,False,False,False,False,True,False,0,-0.00043399062951077205,-0.0,1.011703250716856
2023-03-03 00:00:00-05:00,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,55759600,0.0,0.0,97.31050033569336,104.20915806409084,90.41184260729588,42.97564330692249,0.3252921869212374,False,False,True,False,False,False,True,False,0,0.030066258059702422,0.0,1.011703250716856
2023-03-06 00:00:00-05:00,95.19000244140625,96.55000305175781,93.73999786376953,93.75,52112400,0.0,0.0,96.82850036621093,103.27062974833798,90.38637098408388,34.359817735543416,0.2610650001262099,False,False,False,True,False,False,False,True,0,-0.012118034851298809,-0.0,1.011703250716856
2023-03-07 00:00:00-05:00,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,49100700,0.0,0.0,96.39700050354004,102.47571310184472,90.31828790523537,33.42321340732124,0.2658223344383609,False,False,False,False,False,False,False,True,0,-0.0021333007812499583,-0.0,1.011703250716856
